 0.13108E+01 0.12816E-01 0.00000E+00   254001    16711    7      704 0.537E+03 0.57420E-06  0.13108E+01
   5    0.12923E+01    0.31105E-01    0.43056E+01    0.35631E+03    0.12923E+01
   6    0.12980E+01    0.23852E-01    0.46488E+01    0.38287E+03    0.12980E+01
   7    0.13229E+01    0.17411E-01    0.47086E+01    0.42986E+03    0.13229E+01
