 0.27937E+00 0.23327E-02 0.00000E+00    30001     2535    4     1659 0.594E+04 0.97526E-06  0.27937E+00
   2    0.27682E+00    0.67405E-02    0.15400E+01    0.83607E+01    0.27682E+00
   3    0.27697E+00    0.45044E-02    0.14546E+01    0.10488E+02    0.27697E+00
   4    0.28088E+00    0.29813E-02    0.13426E+01    0.90976E+01    0.28088E+00
