 0.28159E+00 0.22975E-02 0.00000E+00    30001     2507    4     1662 0.590E+04 0.98425E-06  0.28159E+00
   2    0.27440E+00    0.64233E-02    0.14805E+01    0.68986E+01    0.27440E+00
   3    0.28062E+00    0.43824E-02    0.13968E+01    0.95730E+01    0.28062E+00
   4    0.28346E+00    0.29722E-02    0.13263E+01    0.11716E+02    0.28346E+00
