 0.27755E+00 0.41619E-02 0.00000E+00    14001     1351    3      963 0.347E+04 0.19396E-05  0.27755E+00
   1    0.29310E+00    0.14857E-01    0.22669E+01    0.11511E+02    0.29310E+00
   2    0.26897E+00    0.66749E-02    0.15695E+01    0.86192E+01    0.26897E+00
   3    0.27931E+00    0.41664E-02    0.13342E+01    0.75094E+01    0.27931E+00
