 0.30726E-04 0.28613E-05 0.00000E+00    15001      934    4      174 0.566E+07 0.38912E-09  0.30726E-04
   2    0.22869E-04    0.20240E-05    0.39581E+01    0.15021E-02    0.22869E-04
   3    0.38740E-04    0.42939E-05    0.70102E+01    0.11129E-01    0.38740E-04
   4    0.31130E-04    0.10560E-05    0.30342E+01    0.26876E-02    0.31130E-04
