 0.13444E-03 0.14278E-05 0.00000E+00    30001     2987    4     1223 0.910E+07 0.46611E-09  0.13444E-03
   2    0.13057E-03    0.48197E-05    0.23347E+01    0.62309E-02    0.13057E-03
   3    0.13626E-03    0.28933E-05    0.18993E+01    0.76211E-02    0.13626E-03
   4    0.13424E-03    0.17455E-05    0.16447E+01    0.68248E-02    0.13424E-03
