 0.52658E-01 0.51799E-03 0.00000E+00    30001     1863    4     1283 0.244E+05 0.18267E-06  0.52658E-01
   2    0.51960E-01    0.26833E-02    0.32661E+01    0.63392E+01    0.51960E-01
   3    0.53781E-01    0.21183E-02    0.35228E+01    0.10094E+02    0.53781E-01
   4    0.52609E-01    0.54509E-03    0.13106E+01    0.15699E+01    0.52609E-01
