 0.26568E+00 0.16864E-02 0.00000E+00    30001     1860    4     1857 0.699E+04 0.92183E-06  0.26568E+00
   2    0.26301E+00    0.61144E-02    0.14703E+01    0.46407E+01    0.26301E+00
   3    0.26786E+00    0.42752E-02    0.14276E+01    0.21000E+02    0.26786E+00
   4    0.26549E+00    0.19239E-02    0.91663E+00    0.47268E+01    0.26549E+00
