 0.26259E+00 0.53279E-02 0.00000E+00    14001      960    3      955 0.364E+04 0.18327E-05  0.26259E+00
   1    0.22226E+00    0.16460E-01    0.33120E+01    0.16063E+02    0.22226E+00
   2    0.26258E+00    0.64599E-02    0.15560E+01    0.63996E+01    0.26258E+00
   3    0.26390E+00    0.35183E-02    0.11924E+01    0.99347E+01    0.26390E+00
