 0.26204E+00 0.29714E-02 0.00000E+00    14001      985    3      981 0.374E+04 0.18294E-05  0.26204E+00
   1    0.25968E+00    0.18290E-01    0.31498E+01    0.11021E+02    0.25968E+00
   2    0.25711E+00    0.64561E-02    0.15882E+01    0.82674E+01    0.25711E+00
   3    0.26343E+00    0.34038E-02    0.11557E+01    0.86926E+01    0.26343E+00
