 0.37439E-03 0.82006E-05 0.00000E+00    30001     2763    4      808 0.216E+07 0.13286E-08  0.37439E-03
   2    0.35352E-03    0.14051E-04    0.25137E+01    0.13520E-01    0.35352E-03
   3    0.36067E-03    0.74164E-05    0.18392E+01    0.26425E-01    0.36067E-03
   4    0.38263E-03    0.51363E-05    0.16980E+01    0.27881E-01    0.38263E-03
