 0.77446E-07 0.75607E-09 0.00000E+00    30001     2743    4     1461 0.189E+11 0.26981E-12  0.77446E-07
   2    0.77026E-07    0.26500E-08    0.21759E+01    0.25915E-05    0.77026E-07
   3    0.76883E-07    0.15023E-08    0.17477E+01    0.26221E-05    0.76883E-07
   4    0.77707E-07    0.92690E-09    0.15088E+01    0.39592E-05    0.77707E-07
