 0.11656E+01 0.19622E-01 0.00000E+00   254001    17264    7      595 0.510E+03 0.50156E-06  0.11656E+01
   5    0.12562E+01    0.42602E-01    0.60663E+01    0.55125E+03    0.12562E+01
   6    0.11564E+01    0.20229E-01    0.44256E+01    0.29891E+03    0.11564E+01
   7    0.11556E+01    0.16574E-01    0.51314E+01    0.41620E+03    0.11556E+01
