 0.22603E+00 0.26685E-02 0.00000E+00    14001     1155    3     1033 0.457E+04 0.15721E-05  0.22603E+00
   1    0.24011E+00    0.14711E-01    0.27400E+01    0.97358E+01    0.24011E+00
   2    0.22293E+00    0.52820E-02    0.14985E+01    0.43728E+01    0.22293E+00
   3    0.22638E+00    0.31616E-02    0.12491E+01    0.50717E+01    0.22638E+00
