 0.22480E+00 0.31401E-02 0.00000E+00    14001     1138    3     1054 0.469E+04 0.15677E-05  0.22480E+00
   1    0.20386E+00    0.12868E-01    0.28229E+01    0.84731E+01    0.20386E+00
   2    0.22509E+00    0.53457E-02    0.15021E+01    0.45947E+01    0.22509E+00
   3    0.22575E+00    0.31952E-02    0.12660E+01    0.61327E+01    0.22575E+00
