 0.22272E+00 0.27636E-02 0.00000E+00    14001     1106    3      873 0.392E+04 0.15395E-05  0.22272E+00
   1    0.21156E+00    0.12315E-01    0.26032E+01    0.57409E+01    0.21156E+00
   2    0.22938E+00    0.64498E-02    0.17783E+01    0.12999E+02    0.22938E+00
   3    0.22168E+00    0.31557E-02    0.12732E+01    0.45560E+01    0.22168E+00
