 0.23048E+00 0.33106E-02 0.00000E+00    14001     1136    3      845 0.367E+04 0.15783E-05  0.23048E+00
   1    0.24268E+00    0.13762E-01    0.25360E+01    0.89507E+01    0.24268E+00
   2    0.23591E+00    0.58061E-02    0.15566E+01    0.61940E+01    0.23591E+00
   3    0.22727E+00    0.36014E-02    0.14173E+01    0.14648E+02    0.22727E+00
