 0.21977E+00 0.26592E-02 0.00000E+00    14001     1143    3      950 0.432E+04 0.15329E-05  0.21977E+00
   1    0.21358E+00    0.12097E-01    0.25330E+01    0.73747E+01    0.21358E+00
   2    0.21829E+00    0.51512E-02    0.14925E+01    0.55434E+01    0.21829E+00
   3    0.22074E+00    0.32120E-02    0.13015E+01    0.63506E+01    0.22074E+00
