 0.22776E+00 0.57446E-02 0.00000E+00    14001     1126    3      821 0.360E+04 0.15903E-05  0.22776E+00
   1    0.19772E+00    0.10782E-01    0.24387E+01    0.45073E+01    0.19772E+00
   2    0.23062E+00    0.58007E-02    0.15908E+01    0.49847E+01    0.23062E+00
   3    0.22901E+00    0.34205E-02    0.13359E+01    0.60591E+01    0.22901E+00
