 0.22675E+00 0.35766E-02 0.00000E+00    14001     1091    3      634 0.280E+04 0.15910E-05  0.22675E+00
   1    0.20812E+00    0.12027E-01    0.25845E+01    0.71849E+01    0.20812E+00
   2    0.22449E+00    0.54280E-02    0.15292E+01    0.43002E+01    0.22449E+00
   3    0.22910E+00    0.36194E-02    0.14131E+01    0.10242E+02    0.22910E+00
