 0.19556E-03 0.37713E-05 0.00000E+00    14001     1487    3      721 0.369E+07 0.13758E-08  0.19556E-03
   1    0.18918E-03    0.18881E-04    0.44634E+01    0.16616E-01    0.18918E-03
   2    0.18489E-03    0.73544E-05    0.25158E+01    0.10677E-01    0.18489E-03
   3    0.19811E-03    0.36796E-05    0.16612E+01    0.39554E-02    0.19811E-03
