 0.20870E-03 0.45739E-05 0.00000E+00    14001     1382    3      615 0.295E+07 0.14719E-08  0.20870E-03
   1    0.21331E-03    0.20122E-04    0.42188E+01    0.13950E-01    0.21331E-03
   2    0.19710E-03    0.71201E-05    0.22847E+01    0.55990E-02    0.19710E-03
   3    0.21195E-03    0.41807E-05    0.17642E+01    0.76476E-02    0.21195E-03
