 0.26309E+00 0.18201E-02 0.00000E+00    30001     1732    4     1729 0.657E+04 0.91001E-06  0.26309E+00
   2    0.26368E+00    0.65753E-02    0.15772E+01    0.93493E+01    0.26368E+00
   3    0.26785E+00    0.47251E-02    0.15778E+01    0.25061E+02    0.26785E+00
   4    0.26208E+00    0.20672E-02    0.99771E+00    0.11226E+02    0.26208E+00
