 0.26545E+00 0.40817E-02 0.00000E+00    14001      981    3      977 0.368E+04 0.18614E-05  0.26545E+00
   1    0.24034E+00    0.16878E-01    0.31407E+01    0.12028E+02    0.24034E+00
   2    0.25916E+00    0.62471E-02    0.15246E+01    0.55238E+01    0.25916E+00
   3    0.26805E+00    0.34276E-02    0.11437E+01    0.67588E+01    0.26805E+00
