 0.15768E-27 0.11505E-28 0.00000E+00    31001     1454    5       19 0.120E+30 0.10394E-32  0.15768E-27
   3    0.12675E-27    0.16445E-28    0.82055E+01    0.38695E-25    0.12675E-27
   4    0.15627E-27    0.15495E-28    0.88688E+01    0.69938E-25    0.15627E-27
   5    0.16630E-27    0.10969E-28    0.83435E+01    0.12483E-24    0.16630E-27
