 0.26340E+00 0.28657E-02 0.00000E+00    14001     1014    3     1009 0.383E+04 0.18420E-05  0.26340E+00
   1    0.25064E+00    0.17929E-01    0.31989E+01    0.97846E+01    0.25064E+00
   2    0.25846E+00    0.59725E-02    0.14615E+01    0.51297E+01    0.25846E+00
   3    0.26525E+00    0.33206E-02    0.11197E+01    0.74290E+01    0.26525E+00
