 0.33021E-03 0.49724E-05 0.00000E+00    30001     2333    4     1174 0.356E+07 0.11410E-08  0.33021E-03
   2    0.30532E-03    0.18048E-04    0.37386E+01    0.52594E-01    0.30532E-03
   3    0.34131E-03    0.86622E-05    0.22700E+01    0.24663E-01    0.34131E-03
   4    0.32861E-03    0.41383E-05    0.15930E+01    0.12381E-01    0.32861E-03
