 0.12139E+01 0.13037E-01 0.00000E+00   126001     8072    6      877 0.722E+03 0.10430E-05  0.12139E+01
   4    0.12547E+01    0.30657E-01    0.30906E+01    0.17433E+03    0.12547E+01
   5    0.12219E+01    0.23943E-01    0.35052E+01    0.28352E+03    0.12219E+01
   6    0.12015E+01    0.14185E-01    0.29866E+01    0.16708E+03    0.12015E+01
