 0.22220E+00 0.38722E-02 0.00000E+00    14001     1403    3      858 0.386E+04 0.15684E-05  0.22220E+00
   1    0.21237E+00    0.10573E-01    0.22266E+01    0.96750E+01    0.21237E+00
   2    0.21498E+00    0.55099E-02    0.16210E+01    0.66469E+01    0.21498E+00
   3    0.22586E+00    0.35287E-02    0.13974E+01    0.84854E+01    0.22586E+00
