 0.41901E+00 0.45923E-02 0.00000E+00    14001     1570    3     1109 0.265E+04 0.29104E-05  0.41901E+00
   1    0.43155E+00    0.15522E-01    0.16085E+01    0.66321E+01    0.43155E+00
   2    0.41452E+00    0.87031E-02    0.13279E+01    0.64467E+01    0.41452E+00
   3    0.41910E+00    0.57658E-02    0.12305E+01    0.98325E+01    0.41910E+00
