 0.22335E+00 0.31771E-02 0.00000E+00    14001     1239    3      889 0.398E+04 0.15596E-05  0.22335E+00
   1    0.20829E+00    0.96703E-02    0.20763E+01    0.64649E+01    0.20829E+00
   2    0.22441E+00    0.53833E-02    0.15172E+01    0.43385E+01    0.22441E+00
   3    0.22458E+00    0.34646E-02    0.13798E+01    0.46389E+01    0.22458E+00
