 0.22475E+00 0.29653E-02 0.00000E+00    14001     1318    3      796 0.354E+04 0.15540E-05  0.22475E+00
   1    0.22977E+00    0.11089E-01    0.21582E+01    0.77473E+01    0.22977E+00
   2    0.22585E+00    0.59618E-02    0.16695E+01    0.11109E+02    0.22585E+00
   3    0.22378E+00    0.35926E-02    0.14359E+01    0.10113E+02    0.22378E+00
