 0.40232E+00 0.49889E-02 0.00000E+00    30001     1840    4     1837 0.457E+04 0.14046E-05  0.40232E+00
   2    0.38235E+00    0.91562E-02    0.15145E+01    0.84145E+01    0.38235E+00
   3    0.40491E+00    0.71703E-02    0.15839E+01    0.37279E+02    0.40491E+00
   4    0.40452E+00    0.36745E-02    0.11490E+01    0.20359E+02    0.40452E+00
