 0.40720E+00 0.64980E-02 0.00000E+00    14001      966    3      962 0.236E+04 0.28035E-05  0.40720E+00
   1    0.45713E+00    0.27714E-01    0.27113E+01    0.16232E+02    0.45713E+00
   2    0.41376E+00    0.11410E-01    0.17441E+01    0.25069E+02    0.41376E+00
   3    0.40371E+00    0.50585E-02    0.11207E+01    0.53912E+01    0.40371E+00
