 0.40271E+00 0.36218E-02 0.00000E+00    14001      954    3      949 0.236E+04 0.28276E-05  0.40271E+00
   1    0.39552E+00    0.84685E-02    0.95753E+00    0.32406E+01    0.39552E+00
   2    0.39770E+00    0.59796E-02    0.95093E+00    0.28756E+01    0.39770E+00
   3    0.40717E+00    0.44198E-02    0.97090E+00    0.43255E+01    0.40717E+00
