 0.39963E+00 0.43342E-02 0.00000E+00    14001      986    3      981 0.245E+04 0.27707E-05  0.39963E+00
   1    0.43380E+00    0.26135E-01    0.26943E+01    0.19661E+02    0.43380E+00
   2    0.39671E+00    0.92965E-02    0.14821E+01    0.71381E+01    0.39671E+00
   3    0.39899E+00    0.49854E-02    0.11176E+01    0.52245E+01    0.39899E+00
